Order_ID,Order_Date,Region,Product,Customer,Sales,Profit
4521,2024-12-23,South,Keyboard,Customer A,7967,2571
4522,2024-04-30,North,Tablet,Customer A,7729,214
4523,2024-04-17,West,Monitor,Customer B,3756,867
4524,2024-07-21,North,Monitor,Customer E,723,1225
4525,2024-03-12,North,Monitor,Customer C,7113,2078
4526,2024-07-20,West,Mobile,Customer C,1787,2793
4527,2024-10-30,East,Tablet,Customer E,3179,2844
4528,2024-03-22,North,Tablet,Customer C,7104,1970
4529,2024-11-23,East,Mobile,Customer D,6144,226
4530,2024-11-29,North,Laptop,Customer B,8505,753
4531,2024-12-03,North,Monitor,Customer A,5531,2427
4532,2024-12-13,East,Tablet,Customer D,1374,1337
4533,2024-11-10,East,Keyboard,Customer C,9928,2810
4534,2024-12-09,West,Laptop,Customer C,9003,2499
4535,2024-03-13,East,Laptop,Customer A,2942,2600
4536,2024-08-27,South,Keyboard,Customer E,9560,2373
4537,2024-11-30,West,Tablet,Customer C,4431,2191
4538,2024-08-15,North,Mobile,Customer B,2720,995
4539,2024-02-07,South,Monitor,Customer A,1234,737
4540,2024-10-29,West,Keyboard,Customer B,9268,275
4541,2024-12-22,South,Mobile,Customer D,8516,475
4542,2024-05-26,West,Laptop,Customer B,5887,2845
4543,2024-06-06,North,Monitor,Customer A,9266,2700
4544,2024-01-14,East,Laptop,Customer D,4503,2596
4545,2024-06-15,North,Mobile,Customer D,3926,2305
4546,2024-04-17,West,Mobile,Customer B,9983,2825
4547,2024-04-09,North,Monitor,Customer D,5390,848
4548,2024-06-10,West,Laptop,Customer D,798,1569
4549,2024-09-10,West,Keyboard,Customer E,4394,1760
4550,2024-03-07,South,Monitor,Customer E,4779,1232
4551,2024-11-19,West,Mobile,Customer E,9773,2952
4552,2024-07-04,South,Keyboard,Customer E,6434,1987
4553,2024-09-15,South,Mobile,Customer E,7221,1113
4554,2024-06-23,South,Mobile,Customer A,2900,406
4555,2024-01-07,North,Mobile,Customer B,1667,318
4556,2024-09-27,South,Tablet,Customer C,2078,2311
4557,2024-07-22,South,Laptop,Customer B,6049,559
4558,2024-12-12,West,Laptop,Customer B,9565,2962
4559,2024-03-24,West,Monitor,Customer A,2235,2839
4560,2024-05-04,East,Keyboard,Customer E,8072,1339
4561,2024-01-16,South,Monitor,Customer C,5783,1109
4562,2024-06-16,East,Keyboard,Customer D,5721,2118
4563,2024-11-03,South,Laptop,Customer A,9163,2277
4564,2024-04-11,East,Keyboard,Customer E,5852,1854
4565,2024-11-14,East,Mobile,Customer D,790,1546
4566,2024-07-25,North,Keyboard,Customer D,3857,157
4567,2024-03-27,West,Laptop,Customer E,4616,720
4568,2024-08-11,West,Monitor,Customer D,6013,1747
4569,2024-10-24,East,Mobile,Customer D,4077,1303
4570,2024-12-18,East,Monitor,Customer E,8362,1747
4571,2024-02-22,South,Monitor,Customer E,3609,2248
4572,2024-11-26,North,Laptop,Customer B,5998,1507
4573,2024-12-03,North,Tablet,Customer D,3810,1394
4574,2024-08-05,East,Tablet,Customer B,5571,1035
4575,2024-02-02,West,Keyboard,Customer C,6919,394
4576,2024-03-27,North,Tablet,Customer C,8376,1221
4577,2024-03-07,South,Monitor,Customer D,2801,411
4578,2024-05-15,North,Monitor,Customer D,2735,943
4579,2024-02-02,West,Mobile,Customer A,1703,1463
4580,2024-04-04,East,Tablet,Customer B,9485,1200
4581,2024-11-13,South,Monitor,Customer A,8482,1616
4582,2024-08-28,South,Laptop,Customer A,1353,694
4583,2024-02-21,West,Tablet,Customer D,2567,2675
4584,2024-08-24,North,Monitor,Customer D,5918,1262
4585,2024-06-19,South,Monitor,Customer B,4660,912
4586,2024-09-18,North,Monitor,Customer D,6992,1260
4587,2024-09-12,West,Mobile,Customer A,1958,162
4588,2024-09-07,South,Monitor,Customer E,1769,1391
4589,2024-11-17,West,Mobile,Customer A,7666,455
4590,2024-10-09,West,Mobile,Customer C,5000,256
4591,2024-04-26,North,Keyboard,Customer A,4914,1383
4592,2024-09-17,East,Laptop,Customer E,1134,1290
4593,2024-05-14,West,Mobile,Customer E,5242,1088
4594,2024-01-16,East,Monitor,Customer E,5911,374
4595,2024-07-25,East,Tablet,Customer D,9988,597
4596,2024-05-08,West,Monitor,Customer D,7163,1785
4597,2024-01-24,West,Mobile,Customer D,8448,2551
4598,2024-05-10,South,Tablet,Customer D,6534,740
4599,2024-08-27,East,Monitor,Customer D,7532,1949
4600,2024-02-23,West,Tablet,Customer C,3604,1867
4601,2024-09-03,North,Laptop,Customer B,2654,861
4602,2024-06-22,East,Keyboard,Customer A,7652,2286
4603,2024-04-06,East,Monitor,Customer E,1068,2545
4604,2024-02-05,West,Keyboard,Customer C,8287,1328
4605,2024-12-02,North,Tablet,Customer A,9795,2807
4606,2024-07-06,East,Mobile,Customer A,614,1124
4607,2024-06-19,West,Mobile,Customer E,4008,2113
4608,2024-09-16,North,Monitor,Customer C,8813,1729
4609,2024-03-07,North,Tablet,Customer C,6169,1715
4610,2024-12-23,North,Laptop,Customer A,3551,441
4611,2024-02-15,North,Keyboard,Customer A,507,606
4612,2024-04-08,East,Mobile,Customer E,4498,316
4613,2024-09-11,South,Tablet,Customer B,6923,646
4614,2024-09-10,North,Mobile,Customer A,9660,1346
4615,2024-03-25,South,Mobile,Customer A,9076,778
4616,2024-08-18,East,Tablet,Customer A,1127,775
4617,2024-09-07,West,Monitor,Customer E,4012,1059
4618,2024-05-07,North,Mobile,Customer D,1631,571
4619,2024-04-15,East,Mobile,Customer B,7551,1021
4620,2024-12-27,North,Laptop,Customer D,4956,2142
4621,2024-10-07,East,Tablet,Customer E,6635,1044
4622,2024-02-01,North,Tablet,Customer A,1190,2565
4623,2024-12-07,South,Monitor,Customer C,3980,745
4624,2024-05-13,East,Tablet,Customer D,9193,307
4625,2024-09-29,North,Keyboard,Customer E,9138,2301
4626,2024-12-23,West,Monitor,Customer E,1463,2189
4627,2024-11-12,South,Monitor,Customer D,1969,2995
4628,2024-04-09,West,Mobile,Customer B,4796,2131
4629,2024-01-29,South,Mobile,Customer A,7882,586
4630,2024-07-18,West,Keyboard,Customer C,2736,1857
4631,2024-12-25,North,Tablet,Customer E,3231,2310
4632,2024-12-26,East,Monitor,Customer B,4033,2832
4633,2024-01-31,East,Mobile,Customer C,3647,2998
4634,2024-07-23,West,Keyboard,Customer E,3824,1433
4635,2024-11-09,North,Tablet,Customer E,995,270
4636,2024-04-13,South,Keyboard,Customer E,9278,1952
4637,2024-08-18,West,Keyboard,Customer B,9183,135
4638,2024-12-02,South,Laptop,Customer C,6855,1741
4639,2024-06-06,East,Laptop,Customer E,4515,2376
4640,2024-08-26,South,Tablet,Customer B,6121,1538
4641,2024-09-03,West,Keyboard,Customer A,8824,1840
4642,2024-01-28,North,Keyboard,Customer C,6900,2580
4643,2024-09-11,West,Keyboard,Customer A,2209,1874
4644,2024-08-16,West,Laptop,Customer D,4231,510
4645,2024-01-29,West,Tablet,Customer E,6047,1675
4646,2024-06-07,West,Monitor,Customer A,6602,2699
4647,2024-05-09,East,Tablet,Customer A,6887,1249
4648,2024-10-24,East,Monitor,Customer A,3249,548
4649,2024-10-13,North,Monitor,Customer A,3433,2815
4650,2024-12-06,East,Keyboard,Customer A,3140,2392
4651,2024-07-06,South,Mobile,Customer E,9701,896
4652,2024-07-15,North,Keyboard,Customer E,5105,485
4653,2024-01-27,West,Mobile,Customer E,2751,516
4654,2024-05-06,North,Monitor,Customer B,9588,978
4655,2024-09-27,West,Keyboard,Customer E,4986,965
4656,2024-07-09,South,Laptop,Customer C,8737,1468
4657,2024-07-02,East,Monitor,Customer D,3568,1995
4658,2024-01-18,East,Monitor,Customer B,5709,1183
4659,2024-01-26,East,Tablet,Customer B,2515,346
4660,2024-04-18,West,Tablet,Customer D,2660,168
4661,2024-11-16,West,Keyboard,Customer C,2479,1650
4662,2024-06-28,East,Mobile,Customer B,5354,2263
4663,2024-01-20,West,Mobile,Customer D,4154,2436
4664,2024-08-18,West,Mobile,Customer B,8640,696
4665,2024-03-03,North,Keyboard,Customer E,1145,637
4666,2024-02-29,North,Mobile,Customer A,1234,2196
4667,2024-11-29,North,Laptop,Customer E,4987,2665
4668,2024-03-12,West,Mobile,Customer D,3879,674
4669,2024-03-03,North,Monitor,Customer C,3780,1315
4670,2024-08-25,South,Tablet,Customer A,9452,2265
4671,2024-04-05,East,Mobile,Customer A,1257,2281
4672,2024-05-09,North,Laptop,Customer B,3259,1528
4673,2024-08-12,South,Mobile,Customer D,4736,405
4674,2024-08-07,West,Monitor,Customer A,7708,1315
4675,2024-02-20,West,Mobile,Customer C,4337,1972
4676,2024-03-08,East,Keyboard,Customer A,3390,577
4677,2024-01-14,West,Mobile,Customer C,5155,1586
4678,2024-08-26,North,Keyboard,Customer D,4951,2717
4679,2024-04-18,West,Monitor,Customer A,1440,774
4680,2024-03-27,East,Mobile,Customer B,7559,792
4681,2024-06-01,East,Mobile,Customer E,6478,2209
4682,2024-11-02,North,Mobile,Customer C,7982,1530
4683,2024-01-29,North,Keyboard,Customer A,7528,2292
4684,2024-09-10,East,Mobile,Customer A,6562,2915
4685,2024-11-22,West,Laptop,Customer C,993,1371
4686,2024-09-11,South,Keyboard,Customer B,6693,1707
4687,2024-11-02,North,Laptop,Customer A,673,2653
4688,2024-07-20,West,Laptop,Customer B,2411,1221
4689,2024-11-13,West,Tablet,Customer C,4328,2841
4690,2024-03-14,East,Mobile,Customer E,6581,2056
4691,2024-11-07,South,Tablet,Customer A,6095,607
4692,2024-02-03,West,Monitor,Customer C,8104,308
4693,2024-10-02,North,Tablet,Customer D,1610,1911
4694,2024-12-21,North,Laptop,Customer B,6125,1452
4695,2024-07-01,South,Laptop,Customer D,3828,1098
4696,2024-04-24,North,Tablet,Customer C,2011,786
4697,2024-05-31,East,Laptop,Customer A,7987,534
4698,2024-01-04,West,Laptop,Customer B,6941,2313
4699,2024-06-20,East,Monitor,Customer B,5126,751
4700,2024-07-31,North,Monitor,Customer A,7587,1226
4701,2024-09-24,East,Laptop,Customer B,7364,1790
4702,2024-09-29,West,Laptop,Customer A,9009,556
4703,2024-08-02,North,Tablet,Customer A,6525,2385
4704,2024-01-10,West,Monitor,Customer A,6279,420
4705,2024-10-13,South,Laptop,Customer A,1720,2657
4706,2024-04-16,North,Laptop,Customer A,6000,829
4707,2024-01-21,South,Keyboard,Customer A,4027,294
4708,2024-10-28,North,Monitor,Customer C,7667,3000
4709,2024-01-26,East,Mobile,Customer E,5796,963
4710,2024-02-29,West,Keyboard,Customer A,3343,1507
4711,2024-05-02,South,Monitor,Customer E,6681,1751
4712,2024-04-27,South,Keyboard,Customer E,2347,2721
4713,2024-08-02,East,Tablet,Customer C,2765,767
4714,2024-04-21,North,Mobile,Customer B,3251,705
4715,2024-12-02,North,Monitor,Customer B,5171,238
4716,2024-03-20,East,Keyboard,Customer B,4874,1951
4717,2024-08-09,East,Monitor,Customer A,6877,443
4718,2024-11-20,South,Monitor,Customer E,650,2393
4719,2024-01-16,North,Monitor,Customer C,5956,1057
4720,2024-01-30,North,Mobile,Customer E,2234,729
4721,2024-05-08,East,Mobile,Customer A,1251,2491
4722,2024-11-18,West,Keyboard,Customer B,7746,662
4723,2024-08-15,West,Keyboard,Customer A,8350,2385
4724,2024-11-30,East,Monitor,Customer B,6762,335
4725,2024-07-11,North,Laptop,Customer E,1806,2518
4726,2024-06-02,East,Mobile,Customer D,5555,1004
4727,2024-09-15,East,Tablet,Customer D,3517,898
4728,2024-03-16,South,Tablet,Customer D,1576,1775
4729,2024-08-03,East,Tablet,Customer A,3800,411
4730,2024-02-09,North,Mobile,Customer E,9928,1631
4731,2024-05-28,North,Monitor,Customer C,1645,1820
4732,2024-05-08,South,Monitor,Customer A,2739,747
4733,2024-03-15,North,Keyboard,Customer C,4195,670
4734,2024-11-18,West,Mobile,Customer E,3126,391
4735,2024-05-30,South,Keyboard,Customer D,7782,1392
4736,2024-09-09,North,Keyboard,Customer D,3321,2714
4737,2024-12-07,East,Keyboard,Customer A,9668,445
4738,2024-07-07,East,Monitor,Customer E,6696,1439
4739,2024-08-28,South,Tablet,Customer A,769,1474
4740,2024-12-26,West,Tablet,Customer B,1718,1023
4741,2024-06-25,South,Laptop,Customer E,3412,259
4742,2024-10-05,South,Laptop,Customer C,1001,1989
4743,2024-02-29,East,Monitor,Customer B,6318,1453
4744,2024-02-15,East,Laptop,Customer B,3409,2377
4745,2024-10-11,North,Monitor,Customer C,5531,915
4746,2024-04-30,West,Tablet,Customer E,4766,1269
4747,2024-06-24,North,Keyboard,Customer B,1515,407
4748,2024-04-28,South,Keyboard,Customer A,5291,924
4749,2024-03-30,North,Mobile,Customer A,7973,2713
4750,2024-12-30,North,Tablet,Customer C,1369,525
4751,2024-03-27,South,Laptop,Customer E,1797,1880
4752,2024-10-14,East,Mobile,Customer B,7732,314
4753,2024-04-24,South,Monitor,Customer B,9041,2501
4754,2024-09-05,South,Tablet,Customer A,4237,2492
4755,2024-09-04,North,Keyboard,Customer D,9473,1310
4756,2024-12-13,West,Mobile,Customer B,2948,1334
4757,2024-10-06,East,Mobile,Customer B,2657,119
4758,2024-12-13,North,Laptop,Customer D,4010,2812
4759,2024-09-21,North,Tablet,Customer C,2579,1771
4760,2024-01-24,East,Monitor,Customer B,2247,1417
4761,2024-06-18,North,Tablet,Customer C,1832,2242
4762,2024-08-31,West,Keyboard,Customer C,6800,225
4763,2024-08-02,South,Mobile,Customer A,3856,2912
4764,2024-01-14,West,Monitor,Customer D,532,1954
4765,2024-08-28,East,Tablet,Customer A,9183,1904
4766,2024-08-17,West,Monitor,Customer E,7427,939
4767,2024-08-13,South,Monitor,Customer D,5534,2528
4768,2024-08-11,West,Mobile,Customer A,878,1324
4769,2024-02-20,North,Laptop,Customer B,1271,97
4770,2024-10-19,West,Monitor,Customer D,9727,2313
4771,2024-07-18,West,Tablet,Customer C,8342,2005
4772,2024-01-06,West,Mobile,Customer A,4882,1586
4773,2024-08-09,East,Mobile,Customer C,5293,1594
4774,2024-09-19,South,Tablet,Customer B,3299,1574
4775,2024-08-25,North,Laptop,Customer C,2767,2903
4776,2024-11-18,North,Laptop,Customer A,7523,1005
4777,2024-08-06,South,Monitor,Customer D,6724,1328
4778,2024-01-04,East,Tablet,Customer D,5395,1969
4779,2024-11-14,South,Tablet,Customer D,1869,2517
4780,2024-10-02,North,Keyboard,Customer E,535,737
4781,2024-07-20,South,Keyboard,Customer A,9441,2676
4782,2024-01-07,East,Monitor,Customer D,8060,997
4783,2024-02-04,East,Keyboard,Customer D,8996,2056
4784,2024-08-08,West,Keyboard,Customer A,6432,1511
4785,2024-11-06,South,Mobile,Customer B,6873,1295
4786,2024-06-12,East,Monitor,Customer A,6124,241
4787,2024-01-16,North,Tablet,Customer C,2856,2530
4788,2024-05-09,East,Keyboard,Customer E,5664,2768
4789,2024-10-13,East,Laptop,Customer B,952,606
4790,2024-10-05,South,Mobile,Customer B,2912,2608
4791,2024-11-25,South,Tablet,Customer B,2308,970
4792,2024-01-22,North,Keyboard,Customer C,2989,502
4793,2024-03-07,North,Keyboard,Customer E,3289,876
4794,2024-05-07,East,Tablet,Customer B,6921,938
4795,2024-04-13,East,Monitor,Customer B,9861,2511
4796,2024-09-21,South,Keyboard,Customer A,5956,1884
4797,2024-10-20,North,Laptop,Customer C,2520,2020
4798,2024-06-30,North,Keyboard,Customer C,9310,1541
4799,2024-05-23,South,Laptop,Customer D,8453,2062
4800,2024-10-08,South,Keyboard,Customer E,5278,2458
4801,2024-08-30,North,Monitor,Customer A,7616,1589
4802,2024-10-09,North,Keyboard,Customer E,9928,1329
4803,2024-10-10,West,Monitor,Customer E,1969,2328
4804,2024-07-22,North,Tablet,Customer C,4468,2064
4805,2024-12-27,West,Laptop,Customer D,2331,1628
4806,2024-04-14,West,Monitor,Customer B,8262,2376
4807,2024-03-24,East,Monitor,Customer B,6390,1618
4808,2024-12-16,South,Mobile,Customer E,1139,2535
4809,2024-01-04,West,Keyboard,Customer B,7246,1360
4810,2024-01-23,North,Monitor,Customer E,601,399
4811,2024-11-23,West,Laptop,Customer C,7120,2327
4812,2024-09-13,North,Monitor,Customer B,5104,1618
4813,2024-05-01,West,Laptop,Customer A,4462,2202
4814,2024-03-04,North,Laptop,Customer D,8166,2175
4815,2024-09-12,North,Laptop,Customer A,5482,1320
4816,2024-11-20,West,Tablet,Customer D,1524,2857
4817,2024-07-17,South,Tablet,Customer D,8483,1584
4818,2024-06-10,South,Keyboard,Customer E,5873,1818
4819,2024-12-28,South,Mobile,Customer D,8152,1978
4820,2024-08-14,North,Keyboard,Customer C,9435,635
4821,2024-02-10,West,Laptop,Customer E,5919,2186
4822,2024-11-29,South,Monitor,Customer A,7833,192
4823,2024-01-20,West,Mobile,Customer C,1402,1965
4824,2024-12-24,North,Tablet,Customer D,4959,2383
4825,2024-04-03,East,Tablet,Customer B,617,1504
4826,2024-06-09,North,Keyboard,Customer D,9565,440
4827,2024-06-06,North,Tablet,Customer D,6826,666
4828,2024-04-26,East,Mobile,Customer A,6428,1389
4829,2024-01-27,South,Keyboard,Customer A,2524,2362
4830,2024-10-12,North,Tablet,Customer D,3139,930
4831,2024-12-04,East,Tablet,Customer E,8838,856
4832,2024-02-09,South,Laptop,Customer D,2769,2576
4833,2024-05-02,East,Monitor,Customer C,4976,2323
4834,2024-11-15,North,Laptop,Customer B,2490,2700
4835,2024-11-21,North,Tablet,Customer E,9662,158
4836,2024-06-20,South,Laptop,Customer E,8816,2198
4837,2024-04-18,East,Mobile,Customer B,4431,489
4838,2024-04-24,West,Laptop,Customer D,4795,437
4839,2024-12-29,North,Monitor,Customer C,2021,2955
4840,2024-05-19,East,Tablet,Customer B,1114,2592
4841,2024-09-25,South,Laptop,Customer D,1659,1513
4842,2024-08-16,West,Laptop,Customer B,1832,307
4843,2024-02-27,South,Tablet,Customer C,1868,481
4844,2024-10-04,North,Laptop,Customer A,1338,1841
4845,2024-08-10,North,Keyboard,Customer E,7929,1679
4846,2024-11-10,South,Monitor,Customer B,5004,1743
4847,2024-12-08,East,Monitor,Customer D,9443,2786
4848,2024-08-16,South,Monitor,Customer A,7348,554
4849,2024-04-21,East,Laptop,Customer D,4730,121
4850,2024-07-23,South,Monitor,Customer E,2648,347
4851,2024-01-28,East,Keyboard,Customer E,8423,99
4852,2024-12-05,East,Monitor,Customer B,4166,2894
4853,2024-06-28,South,Keyboard,Customer B,7059,1213
4854,2024-03-22,East,Keyboard,Customer E,4311,173
4855,2024-01-15,North,Mobile,Customer C,4071,1663
4856,2024-01-01,East,Mobile,Customer B,3842,2367
4857,2024-11-28,North,Keyboard,Customer D,5223,2390
4858,2024-03-04,South,Monitor,Customer A,4771,2969
4859,2024-04-30,North,Tablet,Customer E,1583,1696
4860,2024-04-15,West,Mobile,Customer C,7641,2461
4861,2024-12-09,East,Tablet,Customer A,9133,142
4862,2024-01-28,North,Laptop,Customer C,4450,2402
4863,2024-09-20,North,Laptop,Customer A,2881,2610
4864,2024-05-27,West,Laptop,Customer D,3387,2192
4865,2024-03-15,South,Laptop,Customer B,9286,578
4866,2024-01-02,West,Keyboard,Customer C,5839,2540
4867,2024-12-10,East,Mobile,Customer C,8970,869
4868,2024-10-17,East,Tablet,Customer D,8710,118
4869,2024-08-30,West,Monitor,Customer D,5140,1113
4870,2024-11-16,West,Tablet,Customer C,7649,2698
4871,2024-01-18,East,Laptop,Customer E,9849,2074
4872,2024-10-08,West,Monitor,Customer D,5046,1656
4873,2024-08-28,South,Tablet,Customer A,3279,679
4874,2024-06-10,West,Mobile,Customer B,7064,2169
4875,2024-11-19,North,Laptop,Customer E,2653,2533
4876,2024-08-27,West,Keyboard,Customer E,8198,2465
4877,2024-06-30,West,Monitor,Customer C,4814,741
4878,2024-05-15,West,Tablet,Customer A,2995,2495
4879,2024-04-12,West,Tablet,Customer A,5663,1896
4880,2024-07-12,West,Keyboard,Customer A,4537,2753
4881,2024-05-15,East,Laptop,Customer A,4710,633
4882,2024-11-12,South,Monitor,Customer B,7277,1926
4883,2024-11-08,West,Keyboard,Customer D,3228,2796
4884,2024-11-12,South,Laptop,Customer A,8831,2723
4885,2024-02-17,North,Laptop,Customer C,6352,370
4886,2024-08-07,North,Keyboard,Customer E,1953,381
4887,2024-09-08,East,Laptop,Customer D,4949,489
4888,2024-04-10,West,Tablet,Customer D,5180,112
4889,2024-02-29,South,Keyboard,Customer C,1437,723
4890,2024-07-05,South,Monitor,Customer C,6516,2005
4891,2024-11-17,West,Laptop,Customer D,9369,1203
4892,2024-03-09,North,Keyboard,Customer B,3781,318
4893,2024-12-03,West,Keyboard,Customer C,6758,195
4894,2024-12-05,West,Monitor,Customer E,4206,2604
4895,2024-03-25,South,Keyboard,Customer C,9355,2235
4896,2024-11-12,West,Laptop,Customer B,700,1435
4897,2024-07-28,South,Laptop,Customer C,1470,2645
4898,2024-04-08,West,Laptop,Customer B,4468,2696
4899,2024-01-17,West,Tablet,Customer A,5019,100
4900,2024-03-26,North,Monitor,Customer B,2724,2805
4901,2024-07-22,East,Tablet,Customer A,721,1083
4902,2024-11-24,South,Monitor,Customer C,2409,2174
4903,2024-10-03,West,Tablet,Customer D,2537,616
4904,2024-11-28,South,Keyboard,Customer E,9538,2701
4905,2024-09-06,South,Laptop,Customer C,6375,2361
4906,2024-05-06,West,Monitor,Customer C,1927,730
4907,2024-12-22,East,Monitor,Customer A,8759,629
4908,2024-05-24,West,Laptop,Customer D,8796,1573
4909,2024-06-24,North,Tablet,Customer E,9672,651
4910,2024-11-18,South,Tablet,Customer C,5064,2037
4911,2024-10-26,East,Mobile,Customer E,1516,2748
4912,2024-05-28,North,Laptop,Customer B,1013,2923
4913,2024-07-01,North,Tablet,Customer B,8638,2963
4914,2024-12-20,South,Mobile,Customer D,4169,1849
4915,2024-11-28,North,Keyboard,Customer E,3415,236
4916,2024-09-13,West,Tablet,Customer D,9102,251
4917,2024-03-01,North,Laptop,Customer A,4754,2133
4918,2024-09-05,North,Keyboard,Customer B,7336,2952
4919,2024-08-28,West,Tablet,Customer E,4458,1969
4920,2024-02-02,North,Keyboard,Customer A,5317,2358
4921,2024-02-08,West,Tablet,Customer C,2312,1034
4922,2024-05-11,South,Tablet,Customer C,5187,1442
4923,2024-01-11,South,Monitor,Customer D,5383,2158
4924,2024-01-28,East,Tablet,Customer D,3479,1318
